Accession	Name	No_orfs	Coverage	Abundance	Description
COG1034	NuoG	1	0.99567	0.000454	NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit (chain G)
COG1038	PycA	1	0.996518	0.000454	Pyruvate carboxylase
COG1040	ComFC	1	0.684444	0.000312	Predicted amidophosphoribosyltransferases
COG1043	LpxA	1	0.76923	0.00035	Acyl-[acyl carrier protein].
COG1044	LpxD	1	0.991124	0.000452	UDP-3-O-[3-hydroxymyristoyl].
COG1045	CysE	1	0.963917	0.000439	Serine acetyltransferase
COG1048	AcnA	1	1	0.000456	Aconitase A
COG1051	COG1051	2	1.2	0.000547	ADP-ribose pyrophosphatase
COG1052	LdhA	2	1.993827	0.000909	Lactate dehydrogenase and related dehydrogenases
COG1053	SdhA	1	0.992882	0.000453	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit
COG1054	COG1054	1	0.957792	0.000437	Predicted sulfurtransferase
COG1057	NadD	1	0.974619	0.000444	Nicotinic acid mononucleotide adenylyltransferase
COG1058	CinA	1	0.97647	0.000445	Predicted nucleotide-utilizing enzyme related to molybdopterin-biosynthesis enzyme MoeA
COG1062	AdhC	1	1	0.000456	Zn-dependent alcohol dehydrogenases, class III
COG1063	Tdh	1	0.997142	0.000454	Threonine dehydrogenase and related Zn-dependent dehydrogenases
COG1066	Sms	1	1	0.000456	Predicted ATP-dependent serine protease
COG1070	XylB	1	0.976095	0.000445	Sugar (pentulose and hexulose) kinases
COG1071	AcoA	1	0.938547	0.000428	Pyruvate/2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, eukaryotic type, alpha subunit
COG1072	CoaA	1	0.985865	0.000449	Panthothenate kinase
COG1073	COG1073	1	0.929765	0.000424	Hydrolases of the alpha/beta superfamily
COG1074	RecB	2	1.042142	0.000475	ATP-dependent exoDNAse (exonuclease V) beta subunit (contains helicase and exonuclease domains)
COG1075	LipA	1	0.654761	0.000298	Predicted acetyltransferases and hydrolases with the alpha/beta hydrolase fold
COG1076	DjlA	1	1	0.000456	DnaJ-domain-containing proteins 1
COG1079	COG1079	3	2.12171	0.000968	Uncharacterized ABC-type transport system, permease component
COG1082	IolE	1	0.908759	0.000414	Sugar phosphate isomerases/epimerases
COG1086	COG1086	1	0.959183	0.000437	Predicted nucleoside-diphosphate sugar epimerases
COG1088	RfbB	1	0.967647	0.000441	dTDP-D-glucose 4,6-dehydratase
COG1089	Gmd	1	0.991304	0.000452	GDP-D-mannose dehydratase
COG1092	COG1092	1	0.804071	0.000366	Predicted SAM-dependent methyltransferases
COG1104	NifS	1	0.976683	0.000445	Cysteine sulfinate desulfinase/cysteine desulfurase and related enzymes
COG1108	ZnuB	2	1.974452	0.0009	ABC-type Mn2+/Zn2+ transport systems, permease components
COG1109	{ManB	2	1.94181	0.000886	Phosphomannomutase
COG1115	AlsT	1	0.9823	0.000448	Na+/alanine symporter
COG1116	TauB	3	2.891129	0.001319	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component
COG1117	PstB	1	0.996047	0.000454	ABC-type phosphate transport system, ATPase component
COG1121	ZnuC	1	0.984251	0.000449	ABC-type Mn/Zn transport systems, ATPase component
COG1123	COG1123	1	0.992578	0.000452	ATPase components of various ABC-type transport systems, contain duplicated ATPase
COG1126	GlnQ	3	2.9875	0.001363	ABC-type polar amino acid transport system, ATPase component
COG1127	Ttg2A	1	0.980988	0.000447	ABC-type transport system involved in resistance to organic solvents, ATPase component
COG1129	MglA	2	1.03	0.000469	ABC-type sugar transport system, ATPase component
COG1132	MdlB	6	4.927689	0.002248	ABC-type multidrug transport system, ATPase and permease components
COG1134	TagH	1	0.92771	0.000423	ABC-type polysaccharide/polyol phosphate transport system, ATPase component
COG1136	SalX	4	3.579646	0.001633	ABC-type antimicrobial peptide transport system, ATPase component
COG1137	YhbG	1	0.991769	0.000452	ABC-type (unclassified) transport system, ATPase component
COG1138	CcmF	1	0.99537	0.000454	Cytochrome c biogenesis factor
COG1143	NuoI	1	0.924418	0.000421	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)
COG1146	COG1146	2	1.794117	0.000818	Ferredoxin
COG1154	Dxs	1	0.992025	0.000452	Deoxyxylulose-5-phosphate synthase
COG1158	Rho	1	0.99526	0.000454	Transcription termination factor
COG1159	Era	1	0.996644	0.000454	GTPase
COG1160	COG1160	1	0.995495	0.000454	Predicted GTPases
COG1164	COG1164	1	0.989966	0.000451	Oligoendopeptidase F
COG1167	ARO8	2	1.971677	0.000899	Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family) and their eukaryotic orthologs
COG1171	IlvA	2	1.84438	0.000841	Threonine dehydratase
COG1172	AraH	1	0.987341	0.00045	Ribose/xylose/arabinose/galactoside ABC-type transport systems, permease components
COG1173	DppC	4	3.664359	0.001671	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components
COG1175	UgpA	8	7.691525	0.003509	ABC-type sugar transport systems, permease components
COG1176	PotB	3	2.466898	0.001125	ABC-type spermidine/putrescine transport system, permease component I
COG1177	PotC	3	2.771535	0.001264	ABC-type spermidine/putrescine transport system, permease component II
COG1178	ThiP	2	1.888888	0.000861	ABC-type Fe3+ transport system, permease component
COG1179	COG1179	1	0.505703	0.00023	Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 1
COG1181	DdlA	1	0.990536	0.000451	D-alanine-D-alanine ligase and related ATP-grasp enzymes
COG1183	PssA	2	1.957264	0.000893	Phosphatidylserine synthase
COG1185	Pnp	1	1	0.000456	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)
COG1186	PrfB	2	1.552301	0.000708	Protein chain release factor B
COG1187	RsuA	1	0.995967	0.000454	16S rRNA uridine-516 pseudouridylate synthase and related pseudouridylate synthases
COG1188	COG1188	1	0.95	0.000433	Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)
COG1189	COG1189	1	0.959183	0.000437	Predicted rRNA methylase
COG1192	Soj	2	1.96525	0.000896	ATPases involved in chromosome partitioning
COG1194	MutY	1	0.961988	0.000438	A/G-specific DNA glycosylase
COG1195	RecF	1	0.997245	0.000455	Recombinational DNA repair ATPase (RecF pathway)
COG1196	Smc	8	2.142734	0.000977	Chromosome segregation ATPases
COG1197	Mfd	1	1	0.000456	Transcription-repair coupling factor (superfamily II helicase)
COG1198	PriA	1	0.99726	0.000455	Primosomal protein N' (replication factor Y) - superfamily II helicase
COG1200	RecG	1	1	0.000456	RecG-like helicase
COG1201	Lhr	1	0.984029	0.000448	Lhr-like helicases
COG1206	Gid	1	0.993166	0.000453	NAD(FAD)-utilizing enzyme possibly involved in translation
COG1207	GlmU	1	0.993478	0.000453	N-acetylglucosamine-1-phosphate uridyltransferase (contains nucleotidyltransferase and I-patch acetyltransferase domains)
COG1208	GCD1	1	0.642458	0.000293	Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon)
COG1209	RfbA	1	0.923076	0.000421	dTDP-glucose pyrophosphorylase
COG1210	GalU	1	0.98969	0.000451	UDP-glucose pyrophosphorylase
COG1211	IspD	1	0.947826	0.000432	4-diphosphocytidyl-2-methyl-D-erithritol synthase
COG1212	KdsB	1	0.959514	0.000437	CMP-2-keto-3-deoxyoctulosonic acid synthetase
COG1214	COG1214	1	0.990909	0.000452	Inactive homolog of metal-dependent proteases, putative molecular chaperone
COG1215	COG1215	1	0.838268	0.000382	Glycosyltransferases, probably involved in cell wall biogenesis
COG1217	TypA	1	0.996683	0.000454	Predicted membrane GTPase involved in stress response
COG1218	CysQ	1	0.942028	0.000429	3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase
COG1219	ClpX	1	0.97549	0.000445	ATP-dependent protease Clp, ATPase subunit
COG1220	HslU	1	0.993243	0.000453	ATP-dependent protease HslVU (ClpYQ), ATPase subunit
COG1225	Bcp	2	1.726114	0.000787	Peroxiredoxin
COG1226	Kch	1	0.877358	0.0004	Kef-type K+ transport systems, predicted NAD-binding component
COG1230	CzcD	1	0.986486	0.00045	Co/Zn/Cd efflux system component
COG1235	PhnP	2	1.94052	0.000885	Metal-dependent hydrolases of the beta-lactamase superfamily I
COG1236	YSH1	1	0.964871	0.00044	Predicted exonuclease of the beta-lactamase fold involved in RNA processing
COG1246	ArgA	1	0.509803	0.000232	N-acetylglutamate synthase and related acetyltransferases
COG1247	COG1247	1	0.964497	0.00044	Sortase and related acyltransferases
COG1249	Lpd	4	3.969162	0.001811	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component, and related enzymes
COG1250	FadB	3	2.824104	0.001288	3-hydroxyacyl-CoA dehydrogenase
COG1253	TlyC	2	1.386946	0.000632	Hemolysins and related proteins containing CBS domains
COG1262	COG1262	1	0.828025	0.000377	Uncharacterized conserved protein
COG1268	BioY	1	0.896739	0.000409	Uncharacterized conserved protein
COG1270	CbiB	1	0.978125	0.000446	Cobalamin biosynthesis protein CobD/CbiB
COG1271	CydA	1	0.995623	0.000454	Cytochrome bd-type quinol oxidase, subunit 1
COG1272	COG1272	1	0.924778	0.000421	Predicted membrane protein, hemolysin III homolog
COG1278	CspC	3	2.940298	0.001341	Cold shock proteins
COG1279	COG1279	1	0.995049	0.000454	Lysine efflux permease
COG1280	RhtB	9	8.870192	0.004047	Putative threonine efflux protein
COG1281	COG1281	1	0.98951	0.000451	Disulfide bond chaperones of the HSP33 family
COG1282	PntB	1	1	0.000456	NAD/NADP transhydrogenase beta subunit
COG1284	COG1284	1	0.695501	0.000317	Uncharacterized conserved protein
COG1285	SapB	1	0.58371	0.000266	Uncharacterized membrane protein
COG1286	CvpA	1	0.994505	0.000453	Uncharacterized membrane protein, required for colicin V production
COG1290	QcrB	1	0.997375	0.000455	Cytochrome b subunit of the bc complex
COG1292	BetT	3	2.620111	0.001195	Choline-glycine betaine transporter
COG1294	AppB	1	0.991329	0.000452	Cytochrome bd-type quinol oxidase, subunit 2
COG1295	Rbn	1	0.983498	0.000448	Ribonuclease BN family enzyme
COG1296	AzlC	2	1.844537	0.000841	Predicted branched-chain amino acid permease (azaleucine resistance)
COG1298	FlhA	1	0.143678	6.5e-05	Flagellar biosynthesis pathway, component FlhA
COG1304	idi	1	0.966666	0.000441	Isopentenyl diphosphate isomerase (BS_ypgA, MTH48 and related proteins)
COG1305	COG1305	1	0.884012	0.000403	Transglutaminase-like enzymes, putative cysteine proteases
COG1309	AcrR	4	3.746268	0.001709	Transcriptional regulator
COG1314	SecG	1	0.395348	0.00018	Preprotein translocase subunit SecG
COG1319	CoxM	1	0.982394	0.000448	Aerobic-type carbon monoxide dehydrogenase, middle subunit CoxM/CutM homologs
COG1320	MnhG	1	0.78761	0.000359	Multisubunit Na+/H+ antiporter, MnhG subunit
COG1322	COG1322	1	0.794642	0.000362	Predicted nuclease of restriction endonuclease-like fold, RmuC family
COG1327	COG1327	1	0.980769	0.000447	Predicted transcriptional regulator, consists of a Zn-ribbon and ATP-cone domains
COG1329	COG1329	1	0.993975	0.000453	Transcriptional regulators, similar to M. xanthus CarD
COG1335	PncA	1	0.970731	0.000442	Amidases related to nicotinamidase
COG1354	scpA	1	0.979838	0.000447	Rec8/ScpA/Scc1-like protein (kleisin family)
COG1357	COG1357	1	0.806722	0.000368	Pentapeptide repeats containing protein
COG1359	COG1359	2	1.51	0.000688	Uncharacterized conserved protein
COG1360	MotB	1	0.87295	0.000398	Flagellar motor protein
COG1364	ArgJ	1	1	0.000456	N-acetylglutamate synthase (N-acetylornithine aminotransferase)
COG1376	ErfK	4	3.172413	0.001447	Uncharacterized protein conserved in bacteria
COG1381	RecO	1	0.920318	0.000419	Recombinational DNA repair protein (RecF pathway)
COG1384	LysS	1	1	0.000456	Lysyl-tRNA synthetase (class I)
COG1385	COG1385	1	0.914634	0.000417	Uncharacterized protein conserved in bacteria
COG1386	scpB	2	1.951086	0.00089	Chromosome segregation and condensation protein B
COG1388	LytE	2	1.798387	0.00082	FOG: LysM repeat
COG1391	GlnE	1	0.967808	0.000441	Glutamine synthetase adenylyltransferase
COG1393	ArsC	1	0.897435	0.000409	Arsenate reductase and related proteins, glutaredoxin family
COG1396	HipB	5	4.216666	0.001924	Predicted transcriptional regulators
COG1399	COG1399	1	0.806818	0.000368	Predicted metal-binding, possibly nucleic acid-binding protein
COG1402	COG1402	1	0.936	0.000427	Uncharacterized protein, putative amidase
COG1403	McrA	1	1	0.000456	Restriction endonuclease
COG1407	COG1407	1	0.978723	0.000446	Predicted ICC-like phosphoesterases
COG1408	COG1408	1	1	0.000456	Predicted phosphohydrolases
COG1409	Icc	1	0.873754	0.000398	Predicted phosphohydrolases
COG1410	MetH	1	0.314726	0.000143	Methionine synthase I, cobalamin-binding domain
COG1414	IclR	2	1.975609	0.000901	Transcriptional regulator
COG1420	HrcA	1	0.985549	0.000449	Transcriptional regulator of heat shock gene
COG1429	CobN	1	0.896253	0.000408	Cobalamin biosynthesis protein CobN and related Mg-chelatases
COG1430	COG1430	1	0.896825	0.000409	Uncharacterized conserved protein
COG1432	COG1432	1	0.939226	0.000428	Uncharacterized conserved protein
COG1434	COG1434	1	0.905829	0.000413	Uncharacterized conserved protein
COG1435	Tdk	1	0.930348	0.000424	Thymidine kinase
COG1451	COG1451	1	0.986547	0.00045	Predicted metal-dependent hydrolase
COG1452	Imp	1	0.974489	0.000444	Organic solvent tolerance protein OstA
COG1454	EutG	2	1.992042	0.000908	Alcohol dehydrogenase, class IV
COG1463	Ttg2C	2	1.392757	0.000635	ABC-type transport system involved in resistance to organic solvents, periplasmic component
COG1466	HolA	1	0.901197	0.000411	DNA polymerase III, delta subunit
COG1472	BglX	1	0.790931	0.00036	Beta-glucosidase-related glycosidases
COG1473	AbgB	2	1.971938	0.000899	Metal-dependent amidase/aminoacylase/carboxypeptidase
COG1475	Spo0J	2	1.620833	0.000739	Stage 0 sporulation protein J (antagonist of Soj) containing ParB-like nuclease domain
COG1485	COG1485	1	0.959128	0.000437	Predicted ATPase
COG1487	VapC	1	0.969924	0.000442	Predicted nucleic acid-binding protein, contains PIN domain
COG1489	SfsA	1	0.982978	0.000448	DNA-binding protein, stimulates sugar fermentation
COG1492	CobQ	1	0.977366	0.000445	Cobyric acid synthase
COG1493	HprK	1	0.428571	0.000195	Serine kinase of the HPr protein, regulates carbohydrate metabolism
COG1494	GlpX	1	0.984939	0.000449	Fructose-1,6-bisphosphatase/sedoheptulose 1,7-bisphosphatase and related proteins
COG1495	DsbB	1	0.9	0.00041	Disulfide bond formation protein DsbB
COG1496	yfiH	1	0.959839	0.000437	Multicopper polyphenol oxidase (laccase)
COG1506	DAP2	1	0.11129	5e-05	Dipeptidyl aminopeptidases/acylaminoacyl-peptidases
COG1508	RpoN	1	0.957207	0.000436	DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog
COG1514	LigT	1	0.988888	0.000451	2'-5' RNA ligase
COG1519	KdtA	1	1	0.000456	3-deoxy-D-manno-octulosonic-acid transferase
COG1522	Lrp	7	6.155844	0.002808	Transcriptional regulators
COG1525	COG1525	2	1.302083	0.000594	Micrococcal nuclease (thermonuclease) homologs
COG1526	FdhD	1	0.93609	0.000427	Uncharacterized protein required for formate dehydrogenase activity
COG1529	CoxL	3	2.9316	0.001337	Aerobic-type carbon monoxide dehydrogenase, large subunit CoxL/CutL homologs
COG1530	CafA	2	0.967145	0.000441	Ribonucleases G and E
COG1533	SplB	1	0.969696	0.000442	DNA repair photolyase
COG1538	TolC	1	0.905908	0.000413	Outer membrane protein
COG1539	FolB	1	1	0.000456	Dihydroneopterin aldolase
COG1541	PaaK	1	0.929223	0.000423	Coenzyme F390 synthetase
COG1544	COG1544	1	0.890909	0.000406	Ribosome-associated protein Y (PSrp-1)
COG1546	CinA	1	0.833333	0.00038	Uncharacterized protein (competence- and mitomycin-induced)
COG1559	COG1559	1	1	0.000456	Aminodeoxychorismate lyase
COG1560	HtrB	1	0.863636	0.000394	Lauroyl/myristoyl acyltransferase
COG1562	ERG9	1	0.979166	0.000446	Phytoene/squalene synthetase
COG1563	COG1563	1	0.83908	0.000382	Predicted subunit of the Multisubunit Na+/H+ antiporter
COG1564	THI80	1	0.976415	0.000445	Thiamine pyrophosphokinase
COG1565	COG1565	1	0.997297	0.000455	Uncharacterized conserved protein
COG1566	EmrA	3	2.28125	0.00104	Multidrug resistance efflux pump
COG1570	XseA	1	0.972727	0.000443	Exonuclease VII, large subunit
COG1573	COG1573	3	2.846534	0.001298	Uracil-DNA glycosylase
COG1576	COG1576	1	1	0.000456	Uncharacterized conserved protein
COG1585	COG1585	1	0.992857	0.000453	Membrane protein implicated in regulation of membrane protease activity
COG1587	HemD	1	0.963709	0.000439	Uroporphyrinogen-III synthase
COG1589	FtsQ	1	0.959107	0.000437	Cell division septal protein
COG1593	DctQ	8	7.836411	0.003575	TRAP-type C4-dicarboxylate transport system, large permease component
COG1595	RpoE	2	1.846153	0.000842	DNA-directed RNA polymerase specialized sigma subunit, sigma24 homolog
COG1598	COG1598	1	0.767123	0.00035	Predicted nuclease of the RNAse H fold, HicB family
COG1600	COG1600	2	1.275964	0.000582	Uncharacterized Fe-S protein
COG1605	PheA	1	0.930693	0.000424	Chorismate mutase
COG1609	PurR	5	4.954954	0.00226	Transcriptional regulators
COG1610	COG1610	1	0.986486	0.00045	Uncharacterized conserved protein
COG1611	COG1611	1	0.960975	0.000438	Predicted Rossmann fold nucleotide-binding protein
COG1612	CtaA	1	0.990712	0.000452	Uncharacterized protein required for cytochrome oxidase assembly
COG1622	CyoA	1	0.882591	0.000402	Heme/copper-type cytochrome/quinol oxidases, subunit 2
COG1638	DctP	9	7.813253	0.003565	TRAP-type C4-dicarboxylate transport system, periplasmic component
COG1643	HrpA	1	0.946745	0.000431	HrpA-like helicases
COG1648	CysG	1	0.942857	0.00043	Siroheme synthase (precorrin-2 oxidase/ferrochelatase domain)
COG1651	DsbG	2	1.737704	0.000792	Protein-disulfide isomerase
COG1653	UgpB	8	7.667436	0.003498	ABC-type sugar transport system, periplasmic component
COG1663	LpxK	1	0.985119	0.000449	Tetraacyldisaccharide-1-P 4'-kinase
COG1670	RimL	7	5.978609	0.002727	Acetyltransferases, including N-acetylases of ribosomal proteins
COG1671	COG1671	1	0.993333	0.000453	Uncharacterized protein conserved in bacteria
COG1674	FtsK	2	0.659673	0.0003	DNA segregation ATPase FtsK/SpoIIIE and related proteins
COG1678	COG1678	1	0.948453	0.000432	Putative transcriptional regulator
COG1680	AmpC	2	1.882051	0.000858	Beta-lactamase class C and other penicillin binding proteins
COG1682	TagG	1	0.942965	0.00043	ABC-type polysaccharide/polyol phosphate export systems, permease component
COG1686	DacC	4	3.043701	0.001388	D-alanyl-D-alanine carboxypeptidase
COG1692	COG1692	1	1	0.000456	Calcineurin-like phosphoesterase
COG1695	COG1695	1	0.927536	0.000423	Predicted transcriptional regulators
COG1702	PhoH	1	0.890804	0.000406	Phosphate starvation-inducible protein PhoH, predicted ATPase
COG1704	LemA	1	0.913513	0.000416	Uncharacterized conserved protein
COG1714	COG1714	1	0.784883	0.000358	Predicted membrane protein/domain
COG1715	Mrr	1	0.386363	0.000176	Restriction endonuclease
COG1721	COG1721	1	0.61298	0.000279	Uncharacterized conserved protein (some members contain a von Willebrand factor type A (vWA) domain)
COG1722	XseB	1	0.839506	0.000383	Exonuclease VII small subunit
COG1729	COG1729	1	0.828244	0.000377	Uncharacterized protein conserved in bacteria
COG1734	DksA	1	1	0.000456	DnaK suppressor protein
COG1737	RpiR	1	1	0.000456	Transcriptional regulators
COG1738	yhhQ	1	0.841201	0.000383	Uncharacterized member of the PurR regulon
COG1744	Med	2	1.881159	0.000858	Uncharacterized ABC-type transport system, periplasmic component/surface lipoprotein
COG1754	COG1754	1	0.869127	0.000396	Uncharacterized C-terminal domain of topoisomerase IA
COG1758	RpoZ	1	1	0.000456	DNA-directed RNA polymerase, subunit K/omega
COG1760	SdaA	1	1	0.000456	L-serine deaminase
COG1762	PtsN	1	0.967105	0.000441	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)
COG1763	MobB	1	0.993788	0.000453	Molybdopterin-guanine dinucleotide biosynthesis protein
COG1765	COG1765	2	1.708029	0.000779	Predicted redox protein, regulator of disulfide bond formation
COG1770	PtrB	1	0.992668	0.000452	Protease II
COG1793	CDC9	1	0.995495	0.000454	ATP-dependent DNA ligase
COG1794	RacX	2	1.9	0.000866	Aspartate racemase
COG1797	CobB	1	0.964523	0.00044	Cobyrinic acid a,c-diamide synthase
COG1804	CaiB	3	2.931818	0.001337	Predicted acyl-CoA transferases/carnitine dehydratase
COG1806	COG1806	1	0.967032	0.000441	Uncharacterized protein conserved in bacteria
COG1814	COG1814	1	1	0.000456	Uncharacterized membrane protein
COG1816	Add	1	0.965217	0.00044	Adenosine deaminase
COG1820	NagA	1	0.989473	0.000451	N-acetylglucosamine-6-phosphate deacetylase
COG1825	RplY	1	1	0.000456	Ribosomal protein L25 (general stress protein Ctc)
COG1826	TatA	2	1.74468	0.000796	Sec-independent protein secretion pathway components
COG1828	PurS	1	0.92771	0.000423	Phosphoribosylformylglycinamidine (FGAM) synthase, PurS component
COG1829	COG1829	1	0.166077	7.5e-05	Predicted archaeal kinase (sugar kinase superfamily)
COG1832	COG1832	1	0.971428	0.000443	Predicted CoA-binding protein
COG1834	COG1834	1	0.988764	0.000451	N-Dimethylarginine dimethylaminohydrolase
COG1835	COG1835	3	2.756476	0.001257	Predicted acyltransferases
COG1838	FumA	2	1.902173	0.000867	Tartrate dehydratase beta subunit/Fumarate hydratase class I, C-terminal domain
COG1840	AfuA	2	1.973244	0.0009	ABC-type Fe3+ transport system, periplasmic component
COG1841	RpmD	1	1	0.000456	Ribosomal protein L30/L7E
COG1845	CyoC	1	1	0.000456	Heme/copper-type cytochrome/quinol oxidase, subunit 3
COG1846	MarR	7	6.722222	0.003067	Transcriptional regulators
COG1853	COG1853	3	2.482954	0.001132	Conserved protein/domain typically associated with flavoprotein oxygenases, DIM6/NTAB family
COG1858	MauG	1	0.73901	0.000337	Cytochrome c peroxidase
COG1862	YajC	1	0.958762	0.000437	Preprotein translocase subunit YajC
COG1863	MnhE	1	0.715189	0.000326	Multisubunit Na+/H+ antiporter, MnhE subunit
COG1866	PckA	1	0.975425	0.000445	Phosphoenolpyruvate carboxykinase (ATP)
COG1874	LacA	1	0.918276	0.000418	Beta-galactosidase
COG1877	OtsB	1	0.860902	0.000392	Trehalose-6-phosphatase
COG1878	COG1878	1	0.899082	0.00041	Kynurenine formamidase
COG1879	RbsB	2	1.773291	0.000809	ABC-type sugar transport system, periplasmic component
COG1884	Sbm	1	0.99635	0.000454	Methylmalonyl-CoA mutase, N-terminal domain/subunit
COG1894	NuoF	2	1.93632	0.000883	NADH:ubiquinone oxidoreductase, NADH-binding (51 kD) subunit
COG1896	COG1896	1	0.948186	0.000432	Predicted hydrolases of HD superfamily
COG1897	MetA	1	0.915309	0.000417	Homoserine trans-succinylase
COG1902	NemA	2	1.84573	0.000842	NADH:flavin oxidoreductases, Old Yellow Enzyme family
COG1903	CbiD	1	0.972752	0.000443	Cobalamin biosynthesis protein CbiD
COG1905	NuoE	2	1.90625	0.000869	NADH:ubiquinone oxidoreductase 24 kD subunit
COG1923	Hfq	1	1	0.000456	Uncharacterized host factor I protein
COG1925	FruB	1	0.965909	0.00044	Phosphotransferase system, HPr-related proteins
COG1932	SerC	1	0.986301	0.00045	Phosphoserine aminotransferase
COG1934	COG1934	1	0.809248	0.000369	Uncharacterized protein conserved in bacteria
COG1946	TesB	1	0.972318	0.000443	Acyl-CoA thioesterase
COG1947	IspE	1	0.982698	0.000448	4-diphosphocytidyl-2C-methyl-D-erythritol 2-phosphate synthase
COG1951	TtdA	2	1.94276	0.000886	Tartrate dehydratase alpha subunit/Fumarate hydratase class I, N-terminal domain
COG1952	SecB	1	0.923566	0.000421	Preprotein translocase subunit SecB
COG1959	COG1959	2	1.793333	0.000818	Predicted transcriptional regulator
COG1960	CaiA	13	12.745547	0.005815	Acyl-CoA dehydrogenases
COG1961	PinR	2	1.441441	0.000657	Site-specific recombinases, DNA invertase Pin homologs
COG1968	BacA	1	0.988888	0.000451	Undecaprenyl pyrophosphate phosphatase
COG1970	MscL	1	0.976923	0.000445	Large-conductance mechanosensitive channel
COG1974	LexA	1	0.990049	0.000451	SOS-response transcriptional repressors (RecA-mediated autopeptidases)
COG1975	XdhC	2	0.931654	0.000425	Xanthine and CO dehydrogenases maturation factor, XdhC/CoxF family
COG1977	MoaD	1	0.988095	0.00045	Molybdopterin converting factor, small subunit
COG1981	COG1981	1	0.966442	0.00044	Predicted membrane protein
COG1985	RibD	1	0.972477	0.000443	Pyrimidine reductase, riboflavin biosynthesis
COG1995	PdxA	1	0.972891	0.000443	Pyridoxal phosphate biosynthesis protein
COG1999	COG1999	2	1.942028	0.000886	Uncharacterized protein SCO1/SenC/PrrC, involved in biogenesis of respiratory and photosynthetic systems
COG2002	AbrB	1	0.617977	0.000281	Regulators of stationary/sporulation gene expression
COG2003	RadC	1	0.977678	0.000446	DNA repair proteins
COG2008	GLY1	1	0.997076	0.000454	Threonine aldolase
COG2009	SdhC	1	0.962121	0.000439	Succinate dehydrogenase/fumarate reductase, cytochrome b subunit
COG2010	CccA	2	1.486666	0.000678	Cytochrome c, mono- and diheme variants
COG2017	GalM	1	0.993506	0.000453	Galactose mutarotase and related enzymes
COG2020	STE14	2	1.727272	0.000788	Putative protein-S-isoprenylcysteine methyltransferase
COG2025	FixB	1	0.990415	0.000451	Electron transfer flavoprotein, alpha subunit
COG2030	MaoC	4	3.578616	0.001632	Acyl dehydratase
COG2038	CobT	1	0.971181	0.000443	NaMN:DMB phosphoribosyltransferase
COG2050	PaaI	4	3.503546	0.001598	HGG motif-containing thioesterase, possibly involved in aromatic compounds catabolism
COG2055	COG2055	1	0.982808	0.000448	Malate/L-lactate dehydrogenases
COG2059	ChrA	2	1.553846	0.000708	Chromate transport protein ChrA
COG2062	SixA	1	1	0.000456	Phosphohistidine phosphatase SixA
COG2068	COG2068	1	0.949748	0.000433	Uncharacterized MobA-related protein
COG2070	COG2070	2	1.961309	0.000894	Dioxygenases related to 2-nitropropane dioxygenase
COG2071	COG2071	1	0.995884	0.000454	Predicted glutamine amidotransferases
COG2072	TrkA	1	0.44018	0.0002	Predicted flavoprotein involved in K+ transport
COG2073	CbiG	1	0.791946	0.000361	Cobalamin biosynthesis protein CbiG
COG2076	EmrE	1	0.990566	0.000451	Membrane transporters of cations and cationic drugs
COG2080	CoxS	2	1.980769	0.000903	Aerobic-type carbon monoxide dehydrogenase, small subunit CoxS/CutS homologs
COG2081	COG2081	1	0.973039	0.000443	Predicted flavoproteins
COG2082	CobH	1	0.961904	0.000438	Precorrin isomerase
COG2084	MmsB	2	2	0.000912	3-hydroxyisobutyrate dehydrogenase and related beta-hydroxyacid dehydrogenases
COG2086	FixA	1	1	0.000456	Electron transfer flavoprotein, beta subunit
COG2087	CobU	1	0.977142	0.000445	Adenosyl cobinamide kinase/adenosyl cobinamide phosphate guanylyltransferase
COG2095	MarC	2	1.93596	0.000883	Multiple antibiotic transporter
COG2096	COG2096	1	1	0.000456	cob(I)alamin adenosyltransferase
COG2099	CobK	1	0.898832	0.00041	Precorrin-6x reductase
COG2103	COG2103	1	0.97651	0.000445	Predicted sugar phosphate isomerase
COG2109	BtuR	1	0.984848	0.000449	ATP:corrinoid adenosyltransferase
COG2111	MnhB	2	1.487654	0.000678	Multisubunit Na+/H+ antiporter, MnhB subunit
COG2113	ProX	2	1.986754	0.000906	ABC-type proline/glycine betaine transport systems, periplasmic components
